Geneid	CeACtrl	CeAMor	dStrCtrl	dStrMor	NAcCtrl	NAcMor
Dhps	16	20	28	25	25	30
Wdr83	10	18	19	17	11	1
Wdr83os	34	29	19	12	34	18
Man2b1	37	76	56	39	72	53
Zfp791	24	49	6	7	26	21
Gm42031	0	0	0	0	0	0
Cks1brt	0	0	0	0	0	0
Gm33296	0	0	0	0	0	0
Olfr371	0	0	0	0	0	0
Vps35	526	517	494	325	575	488
Orc6	30	44	39	49	46	35
Mylk3	0	0	0	0	0	0
4921524J17Rik	54	27	49	25	40	66
Gpt2	90	97	167	157	65	83
Dnaja2	552	441	395	324	465	387
Gm33367	0	3	1	0	0	2
Neto2	585	481	1254	855	883	579
Mir8109	0	0	0	0	0	0
Itfg1	1037	865	730	555	960	716
Gm39214	25	10	14	5	13	11
Phkb	114	89	130	133	150	90
Gm33632	0	0	0	0	0	0
Gm33577	0	1	0	0	0	0
Gm33687	0	4	0	0	0	0
Abcc12	8	0	11	5	5	0
Lonp2	168	175	133	162	178	104
Siah1a	60	123	145	75	120	88
Gm10638	1	6	0	0	9	4
Gm39215	0	0	0	1	0	0
N4bp1	251	213	207	140	206	171
Gm33877	13	0	21	16	32	4
Gm33391	0	0	0	1	0	0
LOC102637021	0	0	0	0	0	0
Gm34025	0	0	0	0	0	0
Gm27246	0	0	0	0	0	0
Gm10637	0	0	0	0	0	0
Gm39216	0	0	0	0	0	0
4930535O05Rik	0	0	0	0	0	0
Gm19872	0	0	0	0	0	0
Cbln1	4	4	10	1	5	4
Gm2694	2	3	0	0	0	4
4933402J07Rik	0	0	0	0	0	0
1700096P03Rik	0	0	0	0	0	0
Zfp423	11	15	25	12	28	23
Gm34412	2	0	1	0	0	0
Gm42032	0	0	0	0	0	0
Gm39217	0	0	0	0	0	0
Gm2716	0	0	0	0	0	0
Cnep1r1	116	92	131	100	117	101
Heatr3	89	117	113	73	105	71
Mir7071	0	0	0	0	0	0
Papd5	249	143	172	115	171	163
Adcy7	38	19	22	32	37	32
Brd7	139	123	126	126	134	144
Gm34751	0	0	0	0	0	0
Gm39218	0	0	0	0	0	0
Gm34846	0	0	0	0	0	0
Gm35076	0	0	0	0	0	0
Gm35162	0	0	0	0	0	0
Nkd1	5	2	2	7	5	1
Snx20	6	0	8	4	1	5
Nod2	3	3	11	12	9	12
Cyld	1094	1081	1350	1194	1150	976
Gm42034	0	0	0	0	0	0
Mir8110	0	0	0	0	0	0
Sall1	17	16	35	32	17	27
Gm3134	9	2	0	5	1	1
LOC108167542	2	2	0	0	0	0
Gm35358	5	0	0	0	0	0
Gm35305	0	0	0	0	0	0
Gm35542	0	0	0	0	0	0
Gm35593	0	0	0	0	0	0
Tox3	13	40	27	18	11	18
Gm39219	0	0	0	0	0	0
LOC108167543	0	0	0	0	0	0
Gm35797	5	0	0	3	0	0
Gm39220	0	0	0	0	0	0
Gm35850	1	0	0	0	3	0
Gm35963	0	0	0	0	0	0
Gm19935	0	0	1	1	1	0
Chd9	434	416	684	525	608	447
Gm42035	22	3	10	5	1	2
Gm39221	0	0	10	0	0	0
Rbl2	144	163	195	101	154	180
Aktip	223	249	324	203	255	231
Gm36243	18	19	9	8	12	7
Rpgrip1l	204	118	131	209	166	114
Gm36163	16	36	60	69	51	56
Fto	354	313	288	203	326	306
4831440D22Rik	19	14	18	21	27	12
Gm36325	0	0	0	0	0	0
Gm36380	0	0	0	0	0	0
Gm39222	0	0	0	0	0	0
Irx3	0	0	0	0	0	0
Irx3os	0	0	0	0	0	0
Gm39223	0	0	0	0	0	0
LOC108167544	0	0	0	0	0	0
Gm36670	0	0	0	0	0	0
Gm36843	0	0	0	0	0	0
Gm28516	0	0	0	0	0	0
Crnde	0	0	0	0	0	0
Irx5	0	0	0	0	0	0
Irx6	0	0	0	4	2	0
Mmp2	2	2	1	3	0	0
Lpcat2	2	4	5	6	18	1
Capns2	0	1	0	0	0	0
Slc6a2	0	0	0	0	0	0
Ces1a	0	0	0	0	0	0
Ces1b	0	0	0	0	0	0
Ces1c	0	0	0	0	0	0
Ces1d	0	0	0	0	0	0
Ces1e	0	0	0	0	0	0
Ces1f	0	0	0	0	0	0
Ces1g	0	0	0	0	0	0
Ces1h	0	0	0	0	0	0
Gm30132	0	0	0	0	0	0
Ces5a	0	0	0	0	0	1
LOC108167364	0	5	0	1	1	1
Gm26843	8	3	2	13	6	6
LOC108167546	0	0	0	0	0	0
Gm39224	7	1	6	5	6	0
Gnao1	1105	981	1140	1079	1082	1006
4930488L21Rik	8	12	60	41	12	21
Amfr	492	366	348	238	444	479
Nudt21	31	22	25	8	45	13
Ogfod1	331	305	140	110	205	193
Bbs2	60	83	98	71	72	104
Gm39226	0	0	1	0	0	0
Mt4	0	0	0	0	0	0
Mt3	62	94	76	60	126	106
Gm39227	0	0	0	0	1	0
Mt2	51	42	94	57	45	50
Mt1	140	133	120	167	171	162
Gm39228	0	0	2	0	0	0
Nup93	147	171	473	368	267	205
Mir138-2	0	4	2	8	3	1
Slc12a3	0	0	3	0	0	0
Herpud1	117	139	70	81	118	81
9330175E14Rik	0	0	0	0	0	0
Nlrc5	0	0	1	1	0	0
Mir7072	0	0	0	0	0	0
Cpne2	180	160	25	36	107	105
Gm38555	10	5	0	0	5	1
Fam192a	130	95	85	64	87	75
Rspry1	97	95	119	79	139	111
Arl2bp	121	90	100	73	117	115
Pllp	3	1	21	9	6	4
Ccl22	0	0	0	0	0	0
Cx3cl1	1611	1375	1501	1100	1612	1307
Ccl17	0	0	0	3	0	0
Ciapin1	68	69	65	47	61	80
Coq9	51	49	49	35	35	30
Polr2c	35	37	35	16	23	45
Dok4	14	10	14	16	13	9
Ccdc102a	0	0	4	0	0	0
Adgrg5	0	0	0	0	0	0
Gm30968	0	0	0	0	0	0
Adgrg1	152	180	59	87	139	129
Adgrg3	4	4	0	0	0	3
Drc7	3	0	2	1	0	0
Katnb1	64	36	43	29	30	30
Kifc3	19	52	29	17	46	45
Gm31224	0	0	1	0	0	2
Gm31036	8	0	0	0	0	1
Gm31277	0	0	0	0	0	0
Cngb1	0	0	0	0	0	0
Tepp	2	0	10	9	17	1
Zfp319	65	75	39	54	74	51
Usb1	15	4	33	4	18	6
Mmp15	0	14	7	2	25	26
Cfap20	88	84	61	54	89	47
Csnk2a2	47	70	47	33	97	76
4933406B17Rik	0	0	0	0	0	0
Ccdc113	3	6	7	2	7	10
Prss54	0	0	0	0	1	0
Gm31518	0	0	1	0	0	0
Gins3	3	1	1	2	5	4
Gm39230	0	0	0	1	0	0
Gm42037	0	0	0	0	0	0
Ndrg4	2025	1960	2624	1916	2570	2439
Setd6	18	13	22	16	33	18
Cnot1	536	604	528	375	474	481
Mir7073	0	0	0	0	0	0
4930513N10Rik	8	1	0	0	2	5
Sap18b	0	1	3	1	3	6
Gm31805	0	0	0	0	1	1
Slc38a7	26	38	25	11	34	39
Got2	284	249	191	182	228	257
Gm31892	0	0	0	0	0	0
Gm32005	0	0	0	0	0	0
Gm32122	0	3	0	0	0	0
Gm39231	0	0	0	0	0	0
Gm15679	0	0	4	9	4	4
Cdh8	249	248	899	658	644	425
A330008L17Rik	0	1	2	4	2	0
Gm15210	2	0	0	0	1	0
Gm39232	0	0	0	0	0	0
Gm32423	0	0	0	0	0	0
Gm32477	0	0	0	0	0	0
LOC108167583	0	0	0	0	0	0
Gm39233	0	0	0	0	0	0
Cdh11	72	89	502	349	395	255
Gm42038	2	4	74	57	37	25
Gm32531	0	0	0	0	0	0
Gm39234	0	0	0	0	0	0
1600027J07Rik	0	0	0	0	0	0
Gm32589	0	0	0	0	1	0
Gm32642	0	0	0	0	0	0
4933400L20Rik	0	0	0	0	0	0
Gm39235	0	0	0	0	0	0
Gm32728	0	1	0	0	0	0
Gm39236	0	0	0	0	0	0
Gm29682	0	0	0	0	0	0
Cdh5	0	0	2	0	0	0
Bean1	13	16	2	3	28	5
Tk2	47	35	62	40	64	33
Cklf	1	0	3	1	1	4
Cmtm2a	0	0	0	0	0	0
Cmtm1	0	0	0	0	0	0
Cmtm2b	0	0	0	0	0	0
Cmtm3	0	3	2	4	2	11
Cmtm4	378	299	213	140	297	250
Dync1li2	472	519	513	428	517	450
Terb1	17	15	21	5	31	8
Nae1	121	104	127	120	198	122
Car7	9	7	14	14	5	9
Pdp2	25	21	37	17	32	29
Cdh16	0	0	0	0	0	0
Rrad	3	2	0	0	0	0
Gm33023	4	4	0	6	1	1
Fam96b	15	12	19	11	20	23
LOC105243269	3	1	0	0	6	6
Ces2a	0	0	0	0	0	0
4932416K20Rik	0	2	0	0	0	0
Ces2b	0	0	0	0	0	0
Ces2c	0	0	0	0	0	0
Gm33218	0	0	0	0	0	0
Ces2d-ps	0	0	0	0	0	0
Gm33141	0	0	0	0	0	0
Ces2e	0	0	0	0	0	0
Ces2f	0	0	0	0	0	0
Ces2g	0	0	0	0	0	0
Ces2h	0	0	0	0	0	0
Ces3a	0	0	0	0	0	0
Ces3b	0	0	0	0	0	0
Ces4a	0	0	0	0	0	0
Cbfb	74	42	11	27	34	13
AI225912	0	1	0	2	3	0
D230025D16Rik	49	67	97	75	44	80
B3gnt9	1	7	13	12	11	2
Tradd	0	2	1	5	2	9
Fbxl8	5	7	4	4	4	3
Hsf4	13	19	8	16	21	24
Nol3	14	9	8	2	19	8
4931428F04Rik	24	27	35	18	37	41
Exoc3l	4	2	1	1	7	2
LOC102636360	0	1	2	0	0	0
E2f4	46	34	41	34	22	35
Elmo3	42	27	34	28	18	34
Mir328	0	0	0	0	0	0
Lrrc29	18	7	23	28	22	13
Tmem208	23	18	18	19	35	38
Fhod1	15	13	19	23	5	14
LOC108167547	0	0	0	2	0	0
Slc9a5	78	59	61	47	74	78
Plekhg4	0	2	6	10	6	3
Kctd19	0	0	0	0	0	0
Lrrc36	0	2	0	0	0	2
Tppp3	39	21	33	11	27	18
Zdhhc1	44	24	58	50	84	54
Hsd11b2	0	2	8	0	4	6
Atp6v0d1	218	260	209	187	255	217
LOC108167550	0	4	6	1	7	0
Agrp	2	8	2	1	7	1
LOC108167548	0	0	0	0	1	0
Fam65a	161	158	177	147	157	116
Mir1966	0	0	0	0	0	0
Gm5914	4	0	2	0	7	2
LOC108167549	61	36	51	73	28	30
Ctcf	175	191	139	148	204	179
LOC102635661	5	10	15	13	11	8
Gm33578	0	0	5	0	1	8
Rltpr	11	24	18	20	22	32
Acd	10	33	8	13	23	13
Pard6a	14	22	7	7	11	7
Enkd1	2	4	4	3	12	5
4933405L10Rik	0	4	0	0	0	0
Gfod2	22	18	23	10	16	21
Ranbp10	56	45	78	57	68	61
Tsnaxip1	1	0	1	1	0	3
LOC108167551	0	0	0	0	0	0
Cenpt	25	7	5	4	7	11
Thap11	33	22	24	15	29	31
Nutf2	18	21	18	15	13	16
Edc4	191	156	104	78	157	150
Nrn1l	0	0	0	11	0	4
Pskh1	12	15	29	10	20	8
Ctrl	8	1	3	1	3	3
Psmb10	24	9	20	1	10	11
Lcat	0	0	6	9	6	4
Slc12a4	0	5	7	12	7	2
Mir7074	0	0	0	0	0	0
Dpep3	0	0	0	0	0	0
Dpep2	0	2	0	1	0	0
Ddx28	25	49	16	7	16	19
Dus2	22	23	9	25	13	11
Nfatc3	72	27	78	70	97	72
Esrp2	5	2	9	4	0	8
1810019D21Rik	0	0	0	0	0	0
Pla2g15	38	45	26	39	42	38
Slc7a6	63	52	92	67	105	78
Slc7a6os	27	28	77	45	38	24
Prmt7	93	68	46	40	38	37
Smpd3	405	434	577	428	329	403
4930506A18Rik	14	16	58	27	26	9
LOC108167552	8	11	5	3	11	1
Gm39238	0	0	0	0	0	0
Gm34026	0	0	0	0	0	0
Zfp90	52	43	80	35	58	44
Cdh3	2	5	0	0	0	3
1110028F18Rik	0	0	0	0	0	0
Gm39239	0	0	0	0	0	0
Cdh1	0	0	0	0	0	0
Tango6	22	12	22	14	32	9
Gm34197	0	0	5	2	2	3
Has3	51	31	67	55	63	57
Chtf8	110	56	106	58	77	49
Cirh1a	47	33	40	45	61	53
Sntb2	35	26	96	58	33	21
Gm16208	0	0	0	0	1	0
Vps4a	212	151	99	110	133	211
Pdf	45	91	43	22	37	48
Cog8	75	53	39	36	89	54
Nip7	57	76	53	35	34	43
Tmed6	2	0	0	4	2	0
Terf2	100	101	53	62	69	78
Mir7075	0	0	0	0	0	0
Gm39240	0	0	0	0	0	0
Cyb5b	305	263	162	144	245	173
4930517G24Rik	0	1	0	0	0	0
Nfat5	444	511	652	522	574	453
Nqo1	6	2	5	4	2	3
Nob1	32	26	14	18	26	29
Wwp2	76	69	68	41	91	80
Gm39241	0	2	0	0	4	3
Mir140	0	0	0	0	0	0
Psmd7	147	184	108	101	130	161
Gm42040	0	0	0	0	0	0
Gm39242	0	0	0	0	0	0
Gm34675	0	3	1	0	2	0
Gm39243	0	1	3	4	0	2
Gm42041	5	3	3	10	0	2
Gm39244	24	45	25	26	19	21
Lncbate1	0	4	2	0	0	0
Gm42042	2	2	0	6	5	0
Gm42043	13	6	2	3	2	1
Zfhx3	585	575	189	232	246	219
Mir3108	0	0	1	0	0	0
D030068K23Rik	22	25	11	9	13	23
LOC105243282	54	48	35	28	74	44
Gm1943	3	1	1	0	6	0
Pmfbp1	0	0	0	0	0	0
Gm35145	3	1	1	0	1	0
Gm39246	5	0	0	0	0	0
Dhx38	68	53	37	52	48	51
Txnl4b	6	11	29	18	12	20
Hp	0	0	1	0	0	7
Gm39247	0	0	0	0	0	0
Dhodh	2	25	7	17	20	14
Pkd1l3	10	6	9	6	10	5
Ist1	153	159	151	130	162	108
Zfp821	116	100	105	69	92	77
Gm39248	28	26	27	21	34	19
Atxn1l	67	97	146	108	101	79
Ap1g1	395	499	399	370	422	470
Snord71	0	2	7	8	0	0
Phlpp2	190	173	137	70	176	170
Marveld3	3	3	8	11	11	0
Tat	0	0	0	0	0	0
1700064F23Rik	0	0	0	0	0	0
Chst4	0	0	0	2	0	6
8030455M16Rik	0	0	0	0	0	0
Zfp612	260	172	179	164	219	158
Gm21964	0	0	0	0	0	0
Gm35543	0	0	0	0	0	0
Calb2	11	10	5	16	34	48
Cmtr2	12	43	33	19	37	38
Gm39249	0	0	0	0	0	0
Gm26832	0	0	0	0	0	0
Hydin	1	10	0	0	0	1
Gm35676	0	0	0	0	0	0
Gm21283	0	0	0	0	0	0
Vac14	69	56	38	52	76	54
Mtss1l	138	151	133	120	229	171
Il34	44	27	48	36	49	44
Gm15894	0	0	0	0	0	0
Gm39250	0	0	1	0	0	0
Sf3b3	246	252	241	205	266	236
Snord111	28	17	12	5	16	7
Cog4	99	62	81	55	54	50
Fuk	27	12	5	12	17	14
St3gal2	122	134	99	60	104	103
LOC108167554	16	0	7	11	17	1
Gm39251	14	18	5	15	10	19
Ddx19a	47	59	44	36	66	52
Ddx19b	48	54	81	58	92	74
Mir3473d	0	0	1	0	1	0
Aars	205	186	140	116	172	152
Exosc6	10	4	4	3	6	1
Gm38523	4	12	5	6	10	8
Clec18a	0	0	0	0	0	0
Pdpr	123	106	183	149	156	133
9430091E24Rik	53	17	31	26	30	6
Glg1	908	711	623	355	746	688
Rfwd3	68	86	99	59	62	54
Mlkl	0	0	0	0	0	0
Fa2h	13	2	18	26	21	32
Wdr59	65	70	88	66	79	67
Mir1957b	0	0	0	0	0	0
Znrf1	122	130	227	201	138	135
Ldhd	5	3	4	11	11	4
Zfp1	61	68	48	27	71	71
Ctrb1	0	0	1	0	4	0
Mir7076	0	0	0	0	0	0
Bcar1	66	38	52	44	78	50
Gm39252	4	0	2	1	5	6
Cfdp1	276	176	87	124	181	129
Tmem170	18	32	12	14	23	14
Chst5	0	0	0	0	0	0
Tmem231	83	64	34	26	29	66
Gm36531	6	17	5	1	12	2
Gabarapl2	127	168	102	87	152	103
Adat1	16	18	35	20	19	27
Kars	106	135	94	54	100	122
Terf2ip	151	187	98	61	142	184
Gm6793	18	11	23	12	24	7
Gm9564	0	0	4	0	1	3
Gm36671	0	0	0	0	0	0
Gm39253	0	0	0	0	0	0
Gm39254	0	0	0	0	0	0
Gm26994	4	0	1	0	0	0
Cntnap4	71	82	46	51	109	90
Gm10280	0	0	0	0	0	0
Gm29896	0	0	0	0	0	0
Gm29955	0	0	0	0	0	0
4930571O06Rik	0	0	0	0	0	0
Mon1b	51	49	44	25	51	28
Syce1l	0	0	0	0	0	0
Gm30052	0	0	0	0	0	0
Adamts18	24	5	11	4	23	3
Gm30107	2	1	0	0	1	0
Nudt7	11	22	12	2	10	7
Gm30272	10	3	0	0	0	7
Vat1l	752	737	270	142	415	352
4933408N05Rik	6	3	2	8	4	2
Clec3a	0	0	0	0	0	0
Gm30330	0	0	0	0	0	0
Wwox	20	21	41	30	30	33
Gm16116	3	1	6	4	12	6
Gm30554	0	0	11	2	2	5
Gm16118	5	17	10	9	4	1
Gm39257	3	8	7	4	7	2
Gm39256	0	0	5	0	2	1
Maf	17	12	17	13	16	12
Gm30712	0	0	1	0	0	1
Gm30925	0	0	0	0	0	0
Gm31037	0	0	0	0	0	0
Gm31106	0	0	0	0	0	0
Gm31164	0	0	0	0	0	0
Gm31225	0	0	0	0	0	0
Gm31278	0	0	0	0	0	0
Dynlrb2	0	1	0	0	0	5
Gm39258	0	0	0	0	0	0
Cdyl2	44	91	87	74	49	71
Gm31367	0	0	2	0	1	2
4930563M20Rik	0	0	0	0	0	0
Gm42045	0	0	0	0	0	0
Cmc2	13	38	11	5	6	21
Cenpn	2	1	4	15	1	3
Atmin	302	190	165	145	215	212
1700030J22Rik	36	22	29	28	15	28
Gcsh	48	64	35	21	60	41
Pkd1l2	0	0	0	0	0	0
Gm31519	0	0	0	0	0	0
Gm15395	0	0	0	0	0	0
Bco1	0	0	0	0	0	0
Gan	18	19	17	25	18	11
Cmip	915	785	276	269	599	520
Gm39260	11	27	24	34	20	25
Mir7077	0	0	0	0	0	0
Mir7078	0	0	0	0	0	0
Plcg2	2	0	5	1	2	2
Sdr42e1	18	12	8	10	23	15
LOC105243300	0	0	0	0	0	0
Gm38416	0	1	0	0	0	0
Hsd17b2	0	0	0	0	0	0
Gm31774	0	0	0	0	0	0
Gm39261	0	0	0	0	0	0
Mphosph6	33	38	15	28	51	30
Gm39262	0	0	0	0	0	0
Cdh13	338	362	227	166	185	173
Gm31893	7	0	11	2	2	1
Hsbp1	297	236	231	126	192	200
LOC108167584	0	0	0	0	0	0
Mlycd	23	18	39	17	18	12
LOC108167555	7	1	0	7	7	2
Gm32006	1	0	2	0	2	6
Osgin1	0	2	11	0	1	0
Necab2	130	150	206	178	175	170
Slc38a8	0	0	0	3	4	0
Mbtps1	208	149	295	238	244	200
Hsdl1	116	95	59	57	121	136
Dnaaf1	0	1	4	0	1	0
Taf1c	4	7	2	16	5	11
Rps13-ps4	0	0	8	4	2	1
Adad2	0	0	0	0	0	0
Kcng4	0	0	0	2	4	0
LOC108167557	0	0	0	0	0	0
LOC108167556	0	0	0	0	0	0
Gm32352	0	0	0	0	0	0
Wfdc1	0	1	0	0	0	0
Atp2c2	5	13	2	0	0	1
Tldc1	13	22	20	3	6	13
Cotl1	64	79	24	35	37	55
Klhl36	25	16	6	16	7	18
Usp10	109	113	124	71	97	74
Crispld2	2	0	8	0	0	5
Zdhhc7	29	34	32	29	40	52
6430548M08Rik	211	322	116	78	194	192
Fam92b	0	5	0	0	2	0
A330074K22Rik	14	3	4	0	15	3
Gse1	131	198	116	92	141	144
Gm32968	0	1	0	1	0	0
Gm39264	0	0	2	0	0	0
1700016A09Rik	0	0	0	0	0	1
Mir7687	0	0	0	0	0	0
Gins2	0	0	2	0	0	0
Gm10614	0	0	1	0	0	0
Emc8-1190005i06rik	0	0	0	0	0	0
1190005I06Rik	0	0	0	0	0	0
Gm33075	0	0	3	0	0	9
Emc8	40	47	100	67	67	57
Cox4i1	179	241	209	183	195	190
Gm39265	0	0	0	0	0	0
Irf8	3	4	8	14	1	0
Gm39266	0	0	0	0	0	0
Gm33199	0	0	0	0	0	0
Gm39267	0	0	0	0	0	0
Gm33368	0	0	0	0	0	0
Gm26878	0	0	0	0	0	0
Gm33471	0	0	0	0	0	0
Gm33579	0	0	0	0	0	0
LOC108167585	0	0	0	0	0	0
Fendrr	0	2	0	0	0	0
Foxf1	0	0	0	0	0	0
Mthfsd	29	25	38	22	34	23
Foxc2	0	0	0	0	0	0
Foxl1	0	0	0	0	0	0
Gm33633	0	0	0	0	0	0
Gm42046	0	0	0	0	0	0
5033426O07Rik	0	0	0	0	0	0
Gm33739	0	0	0	0	0	0
Gm33823	0	0	0	0	0	0
Gm26747	0	0	0	0	2	0
1700018B08Rik	1	0	0	0	0	0
1700030M09Rik	0	0	0	0	0	0
Fbxo31	84	87	66	62	83	72
Map1lc3b	126	137	152	112	120	129
Zcchc14	310	355	278	205	268	251
LOC108167575	4	2	2	0	1	0
Jph3	183	198	193	148	137	200
Klhdc4	23	21	45	14	37	19
Gm42048	0	0	0	4	0	0
Gm34168	3	0	1	0	0	4
Slc7a5	56	26	20	24	57	31
BC048644	0	0	0	0	0	0
Car5a	0	0	0	0	0	0
Banp	59	60	38	70	51	76
Mir7237	0	0	0	7	0	4
Gm22	7	6	1	3	0	13
Gm34413	0	0	0	0	0	0
Gm39268	0	0	0	0	0	0
LOC108167559	0	0	0	0	0	0
Gm39269	4	3	14	1	2	2
Zfpm1	15	5	39	59	25	23
LOC108167558	0	4	7	9	0	9
Trhr2	12	12	26	19	39	12
Gm39270	0	2	1	0	2	6
Zc3h18	113	100	100	57	102	83
Il17c	0	0	0	0	0	0
Cyba	0	0	2	0	0	0
Mvd	8	3	4	4	11	2
9330133O14Rik	23	13	15	18	25	19
Gm20735	0	0	0	0	1	0
Snai3	0	2	1	2	0	0
Rnf166	7	48	108	46	32	37
Ctu2	6	8	4	2	2	7
Piezo1	2	11	7	1	2	4
Gm34847	0	0	0	0	0	0
Cdt1	0	2	0	0	7	0
Aprt	16	24	7	10	27	13
Galns	10	22	9	3	8	17
Trappc2l	36	38	29	35	30	30
Pabpn1l	0	0	0	0	2	0
Mir6396	0	0	0	0	0	0
Cbfa2t3	53	60	44	32	36	43
C230057M02Rik	31	23	73	34	94	42
A530010L16Rik	0	0	0	0	0	0
Gm39271	5	18	0	0	5	5
Acsf3	39	28	19	24	20	17
Gm35466	6	11	8	14	32	17
Cdh15	3	6	0	0	3	9
Ankrd11	1286	1267	973	1003	1103	932
Gm39272	7	22	13	17	30	7
2810013P06Rik	24	22	48	30	43	27
Gm35677	6	16	10	8	15	11
Spg7	68	39	45	42	61	32
Rpl13	164	98	106	90	101	102
Snord68	13	9	5	2	3	2
Mir7079	0	0	0	0	0	0
Cpne7	126	163	3	6	26	14
Mir7080	0	0	0	0	0	0
Sult5a1	0	0	0	0	0	0
Gm42052	0	0	0	0	0	0
Gm4316	0	0	0	0	0	0
Dpep1	0	0	0	0	0	0
Chmp1a	30	66	56	38	66	44
Spata33	31	17	12	5	19	6
Cdk10	35	55	61	68	40	31
Spata2l	24	69	70	69	85	59
4933417D19Rik	2	12	3	0	2	0
Vps9d1	25	38	33	32	26	40
Zfp276	11	9	21	4	11	5
Fanca	0	0	0	1	0	0
Spire2	11	13	16	22	27	22
Tcf25	852	719	467	354	555	602
Mc1r	0	0	0	1	0	1
Tubb3	215	203	191	120	183	191
Def8	52	73	54	37	94	51
Gm39275	1	8	12	3	6	3
Afg3l1	33	38	52	42	60	33
Dbndd1	4	21	31	4	21	18
Gas8	30	32	47	40	65	42
n-R5s100	0	0	0	0	0	0
n-R5s103	0	0	0	0	0	0
n-R5s104	0	0	0	0	0	0
n-R5s105	0	0	0	0	0	0
n-R5s108	0	0	0	0	0	0
n-R5s110	0	0	0	0	0	0
n-R5s111	0	0	0	0	0	0
n-R5s113	0	0	0	0	0	0
Gm25018	0	0	0	0	0	0
n-R5s117	0	0	0	0	0	0
n-R5s121	0	0	0	0	0	0
n-R5s122	0	0	0	0	0	0
n-R5s123	0	0	0	0	0	0
n-R5s124	0	0	0	0	0	0
n-R5s128	0	0	0	0	0	0
Gm26391	0	0	0	0	0	0
n-R5s133	0	0	0	0	0	0
n-R5s134	0	0	0	0	0	0
Rn5s	0	0	0	0	0	0
n-R5s136	27	26	10	7	11	5
n-R5s138	0	0	0	0	0	0
n-R5s139	0	0	0	0	0	0
Gm22109	0	0	0	0	0	0
n-R5s141	0	0	0	0	0	0
n-R5s142	0	0	0	0	0	0
n-R5s143	0	0	0	0	0	0
n-R5s144	0	0	0	0	0	0
Gm25212	0	0	0	0	0	0
n-R5s146	0	0	0	0	0	0
Gm22291	0	0	0	0	0	0
Gm23284	0	0	0	0	0	0
n-R5s149	0	0	0	0	0	0
Gm19600	0	1	0	0	0	0
Gm35930	0	0	0	0	0	0
Gm35874	0	0	0	0	0	0
Rhou	28	14	18	22	15	12
Gm35995	0	0	0	0	0	0
Gm39277	0	0	0	0	0	0
Gm36059	0	0	0	0	0	0
Gm39278	0	0	0	0	0	0
6030466F02Rik	0	0	0	0	0	0
4732419C18Rik	2	2	1	0	0	5
Gm36188	0	2	0	10	3	0
Rab4a	94	106	53	59	83	56
Ccsap	203	206	117	146	133	136
Gm9901	1	6	1	1	0	0
Gm36896	0	0	0	0	1	2
Acta1	21	15	11	3	13	0
Gm29773	0	1	1	1	1	0
Nup133	66	61	58	39	77	72
Abcb10	47	45	43	31	54	69
Taf5l	59	21	28	13	62	31
Urb2	70	72	97	42	84	58
Mir1967	0	0	0	0	0	0
Gm29897	0	0	5	1	0	0
Gm30005	0	0	0	0	0	0
Gm30081	1	0	0	0	0	0
Gm42054	17	0	0	0	6	0
Galnt2	157	168	117	96	137	182
Pgbd5	166	172	123	100	122	88
C330016L05Rik	0	0	4	0	0	1
Gm30209	0	0	0	0	0	0
Gm39280	0	0	0	0	0	2
Cog2	52	46	67	48	45	53
Agt	8	9	9	5	13	10
Capn9	0	0	0	0	0	0
2310022B05Rik	19	35	16	31	27	37
Ttc13	102	106	139	78	92	54
LOC108167560	1	10	19	15	15	3
Gm30273	0	1	1	3	2	9
Arv1	60	66	66	55	63	66
Fam89a	11	4	1	3	1	1
LOC108167561	0	0	3	0	6	0
Trim67	5	1	18	7	18	8
2810004N23Rik	44	20	12	24	27	22
Gnpat	76	85	102	72	118	110
Exoc8	96	105	114	82	116	85
Sprtn	35	21	58	48	60	48
Egln1	93	96	126	85	124	103
LOC108167562	48	53	77	52	43	34
Gm39281	1	0	1	0	0	0
Tsnax	260	278	282	249	268	234
Disc1	15	19	9	10	20	30
Gm30713	0	0	0	0	0	0
Sipa1l2	17	43	30	22	63	46
4930567H12Rik	0	0	0	0	0	0
Gm30871	0	0	0	0	0	0
Map10	33	44	25	7	21	12
Gm39282	0	0	0	0	0	0
Gm39283	0	0	0	0	0	6
Ntpcr	11	26	9	22	22	11
Pcnx2	245	238	277	233	291	266
Gm39285	0	0	2	2	0	0
Gm39284	3	6	14	21	15	8
LOC108167563	2	21	18	16	14	11
LOC102632990	4	3	7	1	1	0
BC021891	0	2	0	0	2	0
Gm31069	0	0	0	0	0	0
Gm42056	0	0	0	1	0	0
Kcnk1	142	114	192	124	110	99
LOC108167586	1	0	0	0	0	0
Slc35f3	185	200	250	160	161	174
Gm31165	0	3	2	3	0	0
Coa6	5	15	45	14	23	24
Gm17296	41	75	87	85	99	65
Gm39286	9	1	0	0	0	0
Irf2bp2	170	185	202	166	209	214
Gm31546	8	4	2	5	4	0
Gm31603	0	0	0	0	0	0
Gm31718	0	2	0	0	0	2
A630001O12Rik	0	0	0	0	0	0
Tomm20	1048	970	776	670	969	829
Rbm34	76	64	52	91	86	54
Gm29688	0	0	0	0	0	0
Pard3	131	223	403	366	265	181
LOC102634904	13	15	63	66	40	38
Gm32478	0	3	9	3	2	4
Gm32532	0	0	0	0	0	0
Gm32590	0	0	0	0	0	0
